Market,Year,Dome,NumTeams,Attendance,Valuation,Households,Households Margin of Error,"Households Less Than $10,000","Households Less Than $10,000 Margin of Error","Households $10,000 to $14,999","Households $10,000 to $14,999 Margin of Error","Households $15,000 to $24,999","Households $15,000 to $24,999 Margin of Error","Households $25,000 to $34,999","Households $25,000 to $34,999 Margin of Error","Households $35,000 to $49,999","Households $35,000 to $49,999 Margin of Error","Households $50,000 to $74,999","Households $50,000 to $74,999 Margin of Error","Households $75,000 to $99,999","Households $75,000 to $99,999 Margin of Error","Households $100,000 to $149,999","Households $100,000 to $149,999 Margin of Error","Households $150,000 to $199,999","Households $150,000 to $199,999 Margin of Error","Households $200,000 or More","Households $200,000 or More Margin of Error",Households Median Income (Dollars),Households Median Income (Dollars) Margin of Error,Households Mean Income (Dollars),Households Mean Income (Dollars) Margin of Error,Households Household Income in the Past 12 Months,Families,Families Margin of Error,"Families Less Than $10,000","Families Less Than $10,000 Margin of Error","Families $10,000 to $14,999","Families $10,000 to $14,999 Margin of Error","Families $15,000 to $24,999","Families $15,000 to $24,999 Margin of Error","Families $25,000 to $34,999","Families $25,000 to $34,999 Margin of Error","Families $35,000 to $49,999","Families $35,000 to $49,999 Margin of Error","Families $50,000 to $74,999","Families $50,000 to $74,999 Margin of Error","Families $75,000 to $99,999","Families $75,000 to $99,999 Margin of Error","Families $100,000 to $149,999","Families $100,000 to $149,999 Margin of Error","Families $150,000 to $199,999","Families $150,000 to $199,999 Margin of Error","Families $200,000 or More","Families $200,000 or More Margin of Error",Families Median Income (Dollars),Families Median Income (Dollars) Margin of Error,Families Mean Income (Dollars),Families Mean Income (Dollars) Margin of Error,Families Family Income in the Past 12 Months,Married-Couple Families,Married-Couple Families Margin of Error,"Married-Couple Families Less Than $10,000","Married-Couple Families Less Than $10,000 Margin of Error","Married-Couple Families $10,000 to $14,999","Married-Couple Families $10,000 to $14,999 Margin of Error","Married-Couple Families $15,000 to $24,999","Married-Couple Families $15,000 to $24,999 Margin of Error","Married-Couple Families $25,000 to $34,999","Married-Couple Families $25,000 to $34,999 Margin of Error","Married-Couple Families $35,000 to $49,999","Married-Couple Families $35,000 to $49,999 Margin of Error","Married-Couple Families $50,000 to $74,999","Married-Couple Families $50,000 to $74,999 Margin of Error","Married-Couple Families $75,000 to $99,999","Married-Couple Families $75,000 to $99,999 Margin of Error","Married-Couple Families $100,000 to $149,999","Married-Couple Families $100,000 to $149,999 Margin of Error","Married-Couple Families $150,000 to $199,999","Married-Couple Families $150,000 to $199,999 Margin of Error","Married-Couple Families $200,000 or More","Married-Couple Families $200,000 or More Margin of Error",Married-Couple Families Median Income (Dollars),Married-Couple Families Median Income (Dollars) Margin of Error,Married-Couple Families Mean Income (Dollars),Married-Couple Families Mean Income (Dollars) Margin of Error,Nonfamily Households,Nonfamily Households Margin of Error,"Nonfamily Households Less Than $10,000","Nonfamily Households Less Than $10,000 Margin of Error","Nonfamily Households $10,000 to $14,999","Nonfamily Households $10,000 to $14,999 Margin of Error","Nonfamily Households $15,000 to $24,999","Nonfamily Households $15,000 to $24,999 Margin of Error","Nonfamily Households $25,000 to $34,999","Nonfamily Households $25,000 to $34,999 Margin of Error","Nonfamily Households $35,000 to $49,999","Nonfamily Households $35,000 to $49,999 Margin of Error","Nonfamily Households $50,000 to $74,999","Nonfamily Households $50,000 to $74,999 Margin of Error","Nonfamily Households $75,000 to $99,999","Nonfamily Households $75,000 to $99,999 Margin of Error","Nonfamily Households $100,000 to $149,999","Nonfamily Households $100,000 to $149,999 Margin of Error","Nonfamily Households $150,000 to $199,999","Nonfamily Households $150,000 to $199,999 Margin of Error","Nonfamily Households $200,000 or More","Nonfamily Households $200,000 or More Margin of Error",Nonfamily Households Median Income (Dollars),Nonfamily Households Median Income (Dollars) Margin of Error,Nonfamily Households Mean Income (Dollars),Nonfamily Households Mean Income (Dollars) Margin of Error,Nonfamily Households Nonfamily Income in the Past 12 Months,ClosestMarket
Minneapolis-St.Paul,2018.0,0,1,1959197,1200000000,1393712.0,43917.0,929.0,689.7,856.8000000000001,638.0,1654.0,796.5,1680.4,820.9000000000001,2736.6000000000004,985.8,4237.4,1094.5,3435.7,1005.5,4713.299999999999,1125.1,1945.6,853.3,2012.4,783.9,18783217.0,1625206.0,23719659.0,2033522.0,6774.6,900251.0,42352.0,497.2000000000001,560.5,321.79999999999995,493.2,991.2,598.0999999999999,1298.1,682.4,2314.4,858.5,4006.3,1046.6,3750.5,989.9,5498.300000000001,1197.8,2444.1000000000004,866.1,2678.0,805.1000000000001,22467627.0,2162279.0,27707280.0,2756966.0,6766.2,707146.0,43005.0,209.9,594.9000000000001,135.8,568.0,596.9999999999999,566.1999999999999,957.2,689.6999999999999,1976.4999999999995,895.2,3811.3,1163.6,3951.6,1128.7999999999995,6182.700000000001,1385.3,2847.9,1063.4,3131.3,983.8,25117246.0,2290195.0,584516.0,36403.0,493461.0,45345.0,1878.1,1374.0,1770.2,1323.6,3162.3,1597.6,2804.9,1580.0,3881.8,1773.6,4771.200000000001,1885.2,2458.3,1448.5,2197.7,1448.6,623.1000000000001,1079.8,551.5,1157.2,10710783.0,1937916.0,13935352.0,2289873.0,6420.799999999999,
Minneapolis-St.Paul,2017.0,0,1,2051279,1200000000,1382182.0,43773.0,1001.5,675.0999999999999,849.9,586.7,1733.5,776.6,1764.0,805.5999999999999,2781.5,947.3,4422.1,1107.7,3459.5999999999995,980.1,4610.5,1055.1,1778.1,799.5,1797.9,724.8999999999999,18027797.0,1553758.0,22585246.0,1893941.0,6664.9,894091.0,42084.0,540.5999999999999,695.6,354.20000000000005,614.4000000000001,1088.1,768.5,1353.6999999999998,812.8999999999999,2444.5,1022.5,4184.4,1206.6,3830.5,1156.6,5511.700000000001,1298.1,2300.8,969.6,2389.5,892.4000000000001,21393920.0,2065782.0,26225763.0,2502757.0,6674.0,701968.0,42815.0,212.5,661.5,166.0,625.8000000000001,659.6,650.2,1034.4,762.4,2107.9,970.1,4048.2,1245.1,4069.2,1256.2,6122.2,1415.8000000000002,2685.5,1094.0,2795.1,997.1,24000414.0,2277845.0,953488.0,53089.0,488091.0,45111.0,2010.5,1456.2,1818.0,1323.7,3316.6,1668.0,2914.8,1624.1999999999998,3775.6,1772.0,4930.899999999999,1966.2,2368.3,1502.9,2058.7,1484.7,510.1,1163.4,495.0,1203.4,10284628.0,1921809.0,13415597.0,2301777.0,6319.6,
Minneapolis-St.Paul,2016.0,0,1,1963912,1000000000,1369252.0,43016.0,1045.7999999999995,670.4000000000001,937.8,591.2,1819.9,772.8,1847.5,783.2,2917.6,936.1,4454.4,1071.7,3511.4,958.8,4308.3,982.0,1650.4,748.8999999999999,1606.6,681.0000000000001,17308053.0,1495055.0,21667904.0,1847154.0,6315.0,886979.0,41632.0,605.7,704.7,384.6,617.1,1194.1,749.7,1424.7000000000005,811.3,2613.7,1020.7,4320.5,1202.6,3920.0,1140.4,5224.6,1241.0,2169.8,919.4,2142.7,856.3000000000001,20527745.0,1945101.0,25122948.0,2440576.0,6342.500000000001,693258.0,42057.0,223.6,703.3999999999999,178.10000000000002,668.0,820.3,727.0999999999999,1098.8000000000002,867.1999999999999,2216.2,1065.2,4243.7,1336.9,4246.299999999999,1354.8,5910.2,1445.7,2540.2,1106.3,2522.8,1026.2,23076547.0,2173934.0,464578.0,22056.0,482273.0,44434.0,2120.7,1464.1,1962.2000000000005,1331.5,3466.6000000000004,1701.8000000000002,2998.9,1641.4,3838.3,1761.2,4741.6,1953.6,2252.6,1512.6,1853.9,1481.1999999999998,449.9000000000001,1166.8,414.8,1168.4,9818650.0,1883276.0,12760971.0,2073041.0,6018.200000000001,
Minneapolis-St.Paul,2015.0,0,1,2220054,910000000,1359989.0,42926.0,1135.0,570.3,862.9000000000001,481.1,1854.5,693.8,1914.1,704.9000000000001,2951.0,839.4000000000001,4536.799999999999,987.9,3563.4000000000005,880.9000000000001,4186.299999999999,904.9,1534.4,633.1,1462.5,564.7,16678455.0,1460103.0,20949777.0,1792409.0,5984.0,882480.0,41893.0,678.3,692.9,416.1,625.3,1246.8000000000002,769.9,1501.4,845.2,2671.5,1044.1999999999998,4467.8,1229.4,3989.2,1169.6999999999998,5079.0,1223.7,2005.1,900.5,1945.2,835.8000000000001,19809708.0,1951357.0,24173282.0,2291139.0,6055.299999999999,686737.0,42207.0,254.5,683.7,203.70000000000005,648.5999999999999,840.0,748.3,1139.1,863.2,2299.9,1070.1,4450.699999999999,1360.0,4363.4,1373.1999999999998,5778.799999999999,1424.4,2358.3,1086.9,2311.3,997.6,12419054.0,933705.0,803081.0,37744.0,477509.0,44942.0,2239.0999999999995,1419.2999999999995,1849.7,1261.6,3514.8,1627.5,3047.5,1548.4,3788.0,1641.1,4692.799999999999,1844.6,2266.2,1437.1,1770.3000000000002,1389.5,440.2,1077.8,393.4,1083.2,9600394.0,1794762.0,12589895.0,2169122.0,5565.7,
Minneapolis-St.Paul,2014.0,0,1,2250606,605000000,1348906.0,43961.0,1179.1,602.5,900.8,515.9000000000001,1850.2,714.3,1976.0,739.3000000000001,2943.6,860.4,4576.300000000001,1011.4,3578.2,896.3,4137.2,924.0,1472.4,635.2,1388.6,572.3,16511861.0,1610257.0,20567945.0,1819969.0,5615.7,875293.0,41827.0,730.6999999999999,695.0,440.3,588.0,1256.1,739.3000000000001,1549.7999999999995,827.8999999999999,2585.7000000000003,1004.6,4460.5,1195.1,4032.7,1138.1,5034.8,1195.4,1959.9,849.4000000000001,1849.8,825.5999999999999,19523931.0,1918402.0,23791843.0,2336832.0,5632.7,680792.0,41860.0,266.6,681.5,228.1,616.1,833.7,718.5999999999999,1173.4,852.8,2250.4,1062.7,4470.9,1334.9,4419.700000000001,1363.4,5761.700000000001,1416.5,2298.0,1047.4,2198.2,1013.5,22063397.0,2261406.0,515350.0,26942.0,473613.0,45198.0,2295.5,1426.0,1963.6,1321.6,3503.9,1636.5,3083.8,1573.9,3757.5,1642.3,4622.6,1864.9,2291.4000000000005,1502.6999999999998,1695.7,1372.8000000000002,414.9000000000001,1112.3,371.2,1091.2,9598928.0,1936396.0,12366905.0,2184404.0,5207.900000000001,
Minneapolis-St.Paul,2013.0,0,1,2477644,605000000,1340038.0,44205.0,1191.6,665.8,877.8000000000001,591.3,1878.2,752.3,2014.6,822.9,3006.2,945.9,4734.4,1085.2,3655.5,982.6999999999998,4064.4,984.5,1412.5,698.3999999999999,1268.1,640.0999999999999,16198146.0,1501631.0,19899903.0,1580688.0,5490.799999999999,870760.0,42727.0,757.2,731.1,461.1,637.8,1317.8000000000002,786.6,1599.5,825.8000000000001,2629.0,1035.4,4638.5,1224.6,4170.799999999999,1184.1,4928.1,1247.3,1823.2,876.3,1675.6,839.0,19177962.0,1978240.0,23053865.0,2112366.0,5503.5,678854.0,42486.0,268.99999999999994,665.3,235.4,624.4000000000001,862.6999999999999,713.1,1241.1,847.0,2287.8,1090.7999999999995,4626.900000000001,1398.3000000000002,4573.8,1376.9,5677.200000000001,1453.0,2145.5,1036.1,1980.1,985.1,21714941.0,2280687.0,539906.0,28618.0,469278.0,46004.0,2309.5,1360.6,1921.1,1265.0,3464.4,1585.4,3050.2,1503.2999999999995,3813.7,1606.9,4588.300000000001,1764.1,2323.8,1454.4,1648.9,1297.0,408.3,1082.7,371.9,1086.5,9529409.0,1888277.0,12243224.0,2105778.0,5016.799999999999,
Minneapolis-St.Paul,2012.0,0,1,2776354,578000000,1332778.0,44216.0,1183.1,737.8999999999999,887.1000000000001,715.3000000000001,1919.1,844.3,2069.9,924.6,3067.8,1014.9,4705.900000000001,1170.5000000000002,3700.7,1086.2,3960.5,1086.7,1358.8000000000002,777.0,1247.2000000000005,708.8,16094895.0,1473216.0,19770153.0,1576600.0,5367.1,864545.0,41910.0,728.3,754.3,469.0,687.7,1358.8000000000002,845.2,1674.6,902.2,2557.0,1061.2,4723.699999999999,1291.6,4257.7,1296.9,4846.2,1302.1,1737.8000000000002,911.4,1647.6,868.5,19112553.0,1872803.0,22826525.0,2065422.0,5363.999999999999,676140.0,42301.0,282.79999999999995,684.7,240.3,660.0,874.5,724.7,1273.3,874.6,2205.0,1095.5,4708.699999999999,1448.5,4721.8,1441.8000000000002,5615.5,1470.0,2036.4,1048.1,1942.8,997.2,21354847.0,2155990.0,348932.0,17633.0,468233.0,45383.0,2289.4,1376.7,1966.9,1405.0,3395.9000000000005,1627.5,3079.3,1575.8,4045.0,1696.0,4496.799999999999,1848.0,2274.7,1525.9,1584.7,1390.1,389.0,1168.7,380.5,1131.1999999999998,9551798.0,1922044.0,12185834.0,2108231.0,4900.0,
Minneapolis-St.Paul,2011.0,0,1,3168116,490000000,1324961.0,45579.0,1156.8,612.3,895.7,552.7,1814.9,686.3,2027.4,748.5,3017.1000000000004,868.1,4825.3,1047.1,3786.8,942.9,3847.1,909.5,1336.0,610.3,1194.1999999999998,512.7,15992162.0,1446218.0,19597963.0,1588158.0,5165.0,860763.0,42410.0,722.1999999999999,708.0,480.5,635.4000000000001,1247.9,788.6000000000001,1601.8000000000002,858.2,2575.4,1054.6,4866.5,1298.5,4400.0,1246.2999999999995,4738.599999999999,1241.6,1691.3,862.5,1576.8,792.0999999999999,18989130.0,1925064.0,22604749.0,2077030.0,5250.0,674644.0,42313.0,276.29999999999995,658.9,266.7,606.6,759.4,803.1,1213.2000000000005,812.0,2236.8,1071.9,4863.700000000001,1415.9,4862.799999999999,1377.0,5497.9,1408.4,1976.7,988.7000000000002,1847.3,906.7,21124358.0,2042471.0,157192.0,8067.0,464198.0,46426.0,2284.2000000000003,1406.7000000000005,1994.6,1328.0,3379.0,1556.0000000000002,3042.2,1493.6999999999998,4093.9,1699.9,4530.6,1787.4,2248.6,1419.0,1475.6999999999998,1295.5,385.1,1133.3,366.5,1065.6,9455290.0,2005743.0,12107205.0,2149405.0,4682.0,
New York,2021.0,0,2,3471780,8650000000,8557662.0,456697.0,5111.299999999999,5978.2,3434.8,5681.6,6439.2,6200.0,6678.2,6217.799999999999,9490.6,6860.900000000001,15577.3,7856.1,14098.3,7518.5,21251.1,8601.900000000001,13613.7,7437.2,23405.6,7985.5,122245720.0,18884181.0,164409655.0,22553829.0,49588.3,5618639.0,390295.0,2968.9,6821.1,1701.1,6505.3,4222.2,7023.900000000001,5134.0,7115.199999999999,7938.5,7807.9,14175.8,8971.3,14202.2,8909.5,23501.2,10268.8,15967.9,9102.3,28690.0,10042.9,144592884.0,21453079.0,189347777.0,28001155.0,51522.3,3981312.0,368893.0,1378.8000000000002,7627.4,1018.1,7481.500000000001,2946.2,7773.9,3911.1,7898.5,6379.6,8494.3,12891.0,9943.6,13971.6,10029.3,25008.9,11683.9,17927.799999999996,10554.7,32966.8,11654.6,161128904.0,23369956.0,3408630.0,295617.0,2939023.0,380244.0,10400.2,11411.6,7268.200000000001,11102.9,12424.8,11757.6,10622.7,11280.2,14017.6,12206.4,19533.0,13686.7,13325.9,11933.6,14923.3,12612.899999999998,6459.9,10502.2,8023.299999999999,10546.2,62008993.0,18424636.0,92623765.0,24027780.0,42568.6,
New York,2020.0,0,2,0,7800000000,8356188.0,453012.0,5263.700000000001,5732.6,3548.0,5447.200000000001,7159.0,6058.200000000001,7197.1,6077.0,9981.7,6747.2,16367.1,7683.7,14052.6,7334.7,21379.7,8247.9,13133.7,7034.4,21417.8,7576.9,116762451.0,17993479.0,156204332.0,21513903.0,48684.2,5496075.0,379646.0,2921.6000000000004,6592.7,1913.9,6431.1,4729.8,6928.300000000001,5776.5,7036.200000000001,8626.7,7761.299999999999,15233.9,9036.2,14292.8,8768.4,23951.3,10056.4,15401.4,8852.3,26247.5,9523.5,137979545.0,21447678.0,179945501.0,26642750.0,50319.4,3903672.0,355121.0,1410.6,7123.2,1258.6,7157.6,3261.3,7413.7,4452.9,7584.3,7037.299999999999,8179.300000000001,14145.9,9714.4,14166.6,9680.9,25555.000000000004,11377.8,17396.699999999997,10177.7,30116.6,10938.4,152958537.0,23701593.0,4808175.0,334765.0,2860113.0,370812.0,10772.2,11403.5,7342.799999999999,10822.7,13631.6,11912.3,11190.8,11520.1,14135.2,12191.7,19731.0,13365.2,13312.2,11962.899999999998,14203.4,11969.7,6203.0,10352.3,6981.5,10355.1,58644393.0,17380543.0,88112826.0,22843091.0,42773.7,
New York,2019.0,0,2,5746936,7400000000,8270833.0,294674.0,5241.900000000001,5329.400000000001,3718.2,5135.7,7512.1,5609.8,7518.6,5733.1,10312.8,6282.4,16846.800000000003,7128.200000000001,14056.4,6743.200000000001,21239.9,7612.200000000001,12819.5,6457.9,20233.0,6686.200000000001,113749909.0,15951353.0,152005013.0,18255980.0,48527.90000000001,5446678.0,282563.0,3016.8,6108.0,1951.1,5926.7,4864.9,6324.0,5961.0,6408.1,9122.3,7155.700000000001,15708.4,8234.4,14357.2,7877.3,23995.5,9209.4,15189.5,7889.5,24842.2,8417.2,135238663.0,19135654.0,175505190.0,22894455.0,49920.8,3870095.0,282331.0,1342.4,6532.0,1195.6999999999998,6564.9,3339.5,6720.700000000001,4637.200000000001,6726.6,7562.1,7518.799999999999,14654.3,8858.8,14434.9,8790.199999999999,25873.8,10367.7,17212.1,8992.0,28547.1,9646.1,150310765.0,21436941.0,4578050.0,293371.0,2824155.0,291931.0,10693.2,11210.0,7723.099999999999,10746.8,14315.3,11807.899999999998,11884.2,11551.3,14308.0,11942.7,19626.800000000003,12955.499999999998,13122.9,11585.8,13898.8,11463.4,5837.0,10091.1,6693.1,10009.4,57861456.0,16634714.0,85726786.0,20211057.0,42455.7,
New York,2018.0,0,2,5707850,6900000000,8233071.0,287230.0,5471.799999999999,5208.5,3917.2,4944.900000000001,7820.2,5558.7,7782.2,5689.1,10735.3,6164.1,17468.199999999997,7047.199999999999,14177.2,6551.3,21218.5,7422.9,12102.0,6159.0,18807.6,6550.0,109416340.0,14931790.0,146168327.0,17163297.0,47398.600000000006,5438406.0,276106.0,3140.5,5877.9,2128.8,5621.6,5164.9,6158.4,6199.4,6183.4,9563.6,7048.099999999999,16453.0,7937.2,14490.1,7656.2,24109.1,8826.2,14456.9,7474.0,23192.8,8181.1,130684536.0,19053368.0,168320708.0,21279668.0,48856.6,3855860.0,276986.0,1442.9,6333.2,1307.5,6340.1,3528.9,6655.0,4855.6,6582.299999999999,8152.099999999999,7524.2,15507.2,8647.5,14744.7,8578.4,26098.4,10089.9,16419.800000000003,8625.599999999999,26745.6,9430.1,145374408.0,20751405.0,4384401.0,290773.0,2794665.0,284752.0,11096.8,11279.4,8096.5,10727.7,14816.1,11983.8,12364.7,11652.3,14586.7,11857.9,20134.2,12888.5,12516.9,11458.9,13434.8,11441.3,5297.3,9964.7,6257.1,9954.6,56263330.0,15426353.0,83519554.0,20734302.0,41685.9,
New York,2017.0,0,2,5615560,6100000000,8200650.0,284619.0,5621.700000000001,4955.6,4041.9,4713.0,8218.800000000001,5415.9,7936.2,5512.1,11049.5,5978.200000000001,17995.7,6782.299999999999,14322.9,6366.5,21066.3,7135.9,11832.6,5859.0,17114.800000000003,6161.3,105501495.0,15018553.0,140893570.0,16640589.0,46648.4,5427121.0,272853.0,3234.4,5481.5,2254.6,5252.2,5376.9,5923.4,6492.4,5899.7,9803.5,6690.9,17144.1,7705.0,14947.3,7456.4,24020.0,8408.1,14053.1,7116.7,21273.6,7661.799999999999,124951737.0,17408753.0,161700039.0,20396328.0,47892.7,3837654.0,273197.0,1483.1,5916.6,1395.9,5912.9,3650.4,6317.2,5080.099999999999,6379.2,8466.5,7227.5,16273.5,8379.599999999999,15282.9,8310.400000000001,26364.7,9684.0,16045.8,8230.8,24454.1,8859.0,139734452.0,19226846.0,5584933.0,385521.0,2773529.0,280950.0,11476.4,11203.9,8347.9,10737.0,15700.7,11936.3,12345.5,11486.7,14569.0,11764.3,20001.300000000003,12636.7,12257.2,11404.5,12971.6,11286.4,4979.5,9646.7,5752.1,9642.4,54108140.0,15219018.0,80230314.0,19845494.0,41205.100000000006,
New York,2016.0,0,2,5853007,5700000000,8167726.0,277971.0,5776.2,4846.3,4160.9,4603.0,8680.4,5340.6,8402.8,5452.9,11202.8,5898.0,18360.2,6680.2,14434.8,6226.700000000001,21040.5,7017.4,11293.2,5654.4,15851.3,5900.299999999999,101623054.0,13761760.0,135369242.0,15807123.0,44981.6,5403545.0,268136.0,3410.5,5447.8,2340.4,5146.299999999999,5890.799999999999,5915.799999999999,6724.6,5778.9,10128.2,6616.0,17519.2,7519.099999999999,15200.3,7330.1,24132.3,8317.3,13643.4,6939.7,19612.0,7260.099999999999,120761089.0,16644744.0,155459791.0,19447544.0,46253.6,3801210.0,269188.0,1466.6,5856.0,1488.5,5868.0,3993.3,6205.900000000001,5378.6,6224.1,8808.7,7167.0,16755.6,8224.900000000001,15567.2,8199.5,26893.3,9581.9,15639.7,8044.7,22511.2,8477.7,134688905.0,18539568.0,5098675.0,377865.0,2764181.0,275894.0,11891.1,10852.8,8430.1,10359.0,16000.4,11599.4,12707.7,11149.1,14647.2,11495.9,20217.800000000003,12356.3,12037.2,10952.9,12220.1,10794.5,4647.9,9313.2,5402.299999999999,9336.3,52337308.0,14317288.0,77646613.0,18783878.0,39637.8,
New York,2015.0,0,2,5763548,5100000000,8150320.0,280431.0,5960.299999999999,5096.1,4236.299999999999,4775.2,8944.6,5509.2,8420.300000000001,5597.4,11577.8,6081.0,18504.5,6927.1,14695.5,6468.299999999999,21007.300000000003,7169.1,10978.6,5827.7,14976.600000000002,6103.5,99468332.0,13198577.0,132083817.0,15592349.0,43248.4,5405722.0,268571.0,3535.6000000000004,5581.2,2395.3,5199.299999999999,5986.299999999999,5988.799999999999,6826.799999999999,5940.2,10444.8,6754.699999999999,17709.8,7742.299999999999,15485.0,7471.5,24285.9,8342.7,13239.1,6938.200000000001,18592.9,7294.9,117944781.0,16781807.0,151389466.0,18990912.0,44050.3,3790563.0,268726.0,1435.5,5815.700000000001,1501.0,5817.3,4230.2,6269.7,5526.6,6312.7,9136.0,7232.7,16986.7,8375.1,15930.9,8290.599999999999,27018.4,9543.6,15272.8,7965.7,21359.0,8369.599999999999,61161011.0,8052429.0,5579325.0,361787.0,2744598.0,276166.0,12177.1,10776.9,8494.8,10291.2,16443.4,11593.9,12623.8,11074.6,14947.3,11335.6,20194.4,12355.2,12133.5,11016.0,11695.8,10780.6,4321.0,9196.6,5166.4,9016.4,51504430.0,14049313.0,76198102.0,18617557.0,38070.4,
New York,2014.0,0,2,5550432,4600000000,8136083.0,280738.0,5967.3,4976.8,4104.5,4642.5,8908.599999999999,5496.599999999999,8359.0,5533.4,11503.5,6053.0,18705.1,6890.7,14995.2,6469.700000000001,21038.0,7151.0,11054.3,5846.5,14563.6,5935.9,100662001.0,15751147.0,131297036.0,15721913.0,41334.2,5403554.0,271565.0,3504.0,5753.799999999999,2448.4,5506.7,6111.6,6242.0,6822.2,6219.1,10310.6,6990.4,17809.5,8072.400000000001,15863.6,7890.1,24571.5,8740.3,13344.9,7324.3,18116.6,7499.8,118722955.0,18282802.0,150340096.0,19121691.0,42114.2,3784080.0,270996.0,1404.9,6129.9,1548.3,6171.6,4349.099999999999,6632.8,5618.3,6788.7,9080.4,7612.0,17123.7,8771.6,16299.000000000002,8794.4,27287.0,10011.9,15355.0,8502.5,20830.6,8678.0,132440510.0,20095760.0,5447234.0,321090.0,2732529.0,277136.0,12133.3,10731.600000000002,8391.7,10278.8,16334.9,11788.9,12892.5,11368.2,15304.5,11565.0,20343.8,12508.5,12239.5,11098.5,11387.7,10877.8,4177.200000000001,9275.7,4900.0,9096.1,52891077.0,18120785.0,74816089.0,18047699.0,36501.7,
New York,2013.0,0,2,5415246,3300000000,8110982.0,282650.0,5803.5,4826.3,4052.8,4627.7,9028.3,5437.7,8503.5,5406.000000000001,11637.0,6043.700000000001,18750.7,6815.4,15230.1,6426.000000000001,20939.800000000003,7056.1,10989.6,5744.5,14167.4,5814.0,99342619.0,15455884.0,129507077.0,15775206.0,39679.3,5395651.0,270880.0,3563.6000000000004,5860.799999999999,2383.7000000000003,5610.4,6119.799999999999,6264.200000000001,7066.0,6373.9,10332.9,7032.700000000001,18081.0,8212.1,16263.8,8035.5,24380.5,8768.900000000001,13256.2,7400.7,17555.7,7530.1,116974507.0,18488358.0,148283327.0,19216597.0,40382.9,3783062.0,270029.0,1370.9,6284.9,1464.6,6357.5,4481.700000000001,6819.7,5866.200000000001,7052.500000000001,9048.7,7708.2,17389.9,9028.9,16782.9,9024.3,27101.8,10154.4,15298.2,8644.8,20191.6,8874.5,130404755.0,20283177.0,5468623.0,349110.0,2715331.0,277217.0,11847.2,10958.4,8390.4,10663.399999999998,16958.6,12165.5,12825.9,11839.5,15632.5,12107.3,20206.800000000003,12821.3,12135.0,11304.5,11214.6,11180.9,3966.8,9582.2,4722.1,9399.3,52444564.0,16930066.0,73070459.0,16960542.0,35001.7,
New York,2012.0,0,2,5785209,3111000000,8107727.0,282689.0,5807.3,4729.5,4109.0,4576.0,8776.3,5396.1,8750.0,5493.0,11740.0,6026.299999999999,18675.300000000003,6926.8,15432.0,6435.1,21293.300000000003,7070.299999999999,10704.4,5659.2,13813.5,5651.700000000001,99219234.0,16134920.0,128075503.0,15078251.0,39044.8,5397777.0,271935.0,3582.0,5775.1,2370.7,5528.299999999999,6164.1,6096.7,7289.1,6290.199999999999,10509.8,6984.199999999999,18012.299999999996,8237.6,16251.2,7946.4,24724.7,8784.2,13046.2,7188.4,17046.6,7261.400000000001,117384152.0,19210409.0,146679669.0,18686571.0,39744.3,3796781.0,270284.0,1343.0,6129.3,1447.6,6216.799999999999,4507.299999999999,6542.6,5959.4,6790.700000000001,9226.9,7539.900000000001,17300.1,8912.099999999999,16872.300000000003,8861.1,27471.5,10077.5,15042.0,8369.6,19627.3,8408.199999999999,131156310.0,21228921.0,5099403.0,318660.0,2709950.0,277927.0,11803.8,10414.1,8625.8,10111.2,16168.7,11556.1,12982.4,11215.8,15550.2,11672.9,20565.9,12409.2,12004.4,10793.4,11290.8,10700.8,3667.9,9006.500000000002,4638.799999999999,8874.4,53369647.0,17722184.0,73078310.0,17021613.0,33954.100000000006,
New York,2011.0,0,2,6006276,2447000000,8086552.0,288867.0,5745.6,4938.700000000001,4100.6,4744.099999999999,8644.5,5588.8,8823.6,5560.3,11875.600000000002,6241.3,18919.3,7148.1,15539.7,6762.9,21429.7,7264.2,10604.4,5790.7,13521.0,5799.9,97996065.0,16204975.0,127006729.0,15030058.0,38530.6,5394892.0,277972.0,3465.4,6042.700000000001,2376.0,5811.0,5902.1,6488.900000000001,7334.5,6630.099999999999,10687.6,7315.300000000001,18413.1,8588.199999999999,16554.399999999998,8341.7,24896.800000000003,9076.0,12781.4,7468.8,16784.7,7546.700000000001,116287417.0,18408189.0,145438858.0,18515743.0,38926.9,3811310.0,277156.0,1282.6,6364.799999999999,1431.7,6383.1,4283.6,6860.8,5952.0,7050.6,9291.9,7832.800000000001,17701.199999999997,9223.2,17317.7,9242.9,27625.800000000003,10257.5,14612.3,8565.900000000001,19306.6,8603.7,129124784.0,19535945.0,4459732.0,321803.0,2691660.0,283846.0,11774.6,10327.4,8727.3,10087.6,16449.9,11401.2,12895.1,10795.0,15474.7,11332.6,20460.5,12355.8,11984.0,10711.5,10942.7,10492.2,3730.5,8825.2,4464.6,8655.9,52862151.0,17828170.0,72618412.0,17212513.0,33388.7,
